id,year,month,date,lease_commence_date,remaining_lease,remaining_lease_months
78526,2020,9,2020-09,2003,81 years 09 months,972
78527,2020,9,2020-09,2003,81 years 06 months,972
78528,2020,9,2020-09,2002,81 years 01 month,972
78529,2020,9,2020-09,2002,80 years 06 months,960
78530,2020,9,2020-09,2002,80 years 07 months,960
78531,2020,9,2020-09,1995,73 years 10 months,876
78532,2020,9,2020-09,1995,73 years 10 months,876
78533,2020,9,2020-09,1998,76 years 04 months,912
78534,2020,9,2020-09,1995,74 years 01 month,888
78535,2020,9,2020-09,1995,73 years 09 months,876
78536,2020,9,2020-09,1994,72 years 07 months,864
78537,2020,9,2020-09,1996,74 years 10 months,888
78538,2020,9,2020-09,1996,75 years 01 month,900
78539,2020,9,2020-09,1996,74 years 07 months,888
78540,2020,9,2020-09,1998,76 years 04 months,912
78541,2020,9,2020-09,1989,67 years 09 months,804
78542,2020,9,2020-09,1989,67 years 10 months,804
78543,2020,9,2020-09,1989,67 years 06 months,804
78544,2020,9,2020-09,1993,71 years 10 months,852
78545,2020,9,2020-09,1999,78 years 02 months,936
78546,2020,9,2020-09,1999,78 years 02 months,936
78547,2020,9,2020-09,1990,69 years 03 months,828
78548,2020,9,2020-09,1990,69 years 04 months,828
78549,2020,9,2020-09,2013,92 years 01 month,1104
78550,2020,9,2020-09,1978,56 years 04 months,672
78551,2020,9,2020-09,1978,57 years 03 months,684
78552,2020,9,2020-09,1980,58 years 05 months,696
78553,2020,9,2020-09,1980,58 years 05 months,696
78554,2020,9,2020-09,1980,58 years 04 months,696
78555,2020,9,2020-09,1981,60 years,720
78556,2020,9,2020-09,1980,59 years 01 month,708
78557,2020,9,2020-09,1980,58 years 04 months,696
78558,2020,9,2020-09,1979,57 years 06 months,684
78559,2020,9,2020-09,1979,57 years 06 months,684
78560,2020,9,2020-09,1979,57 years 06 months,684
78561,2020,9,2020-09,1979,57 years 06 months,684
78562,2020,9,2020-09,1979,57 years 08 months,684
78563,2020,9,2020-09,1979,58 years 03 months,696
78564,2020,9,2020-09,1980,59 years 02 months,708
78565,2020,9,2020-09,1979,58 years 03 months,696
78566,2020,9,2020-09,1979,58 years 02 months,696
78567,2020,9,2020-09,1983,62 years 03 months,744
78568,2020,9,2020-09,1979,58 years 02 months,696
78569,2020,9,2020-09,1980,59 years 01 month,708
78570,2020,9,2020-09,1980,59 years 01 month,708
78571,2020,9,2020-09,1980,59 years 01 month,708
78572,2020,9,2020-09,2013,92 years 01 month,1104
78573,2020,9,2020-09,2013,92 years,1104
78574,2020,9,2020-09,2013,92 years,1104
78575,2020,9,2020-09,2018,97 years,1164
78576,2020,9,2020-09,2002,81 years 04 months,972
78577,2020,9,2020-09,1981,60 years 01 month,720
78578,2020,9,2020-09,2014,93 years 04 months,1116
78579,2020,9,2020-09,2014,93 years 04 months,1116
78580,2020,9,2020-09,1979,57 years 06 months,684
78581,2020,9,2020-09,1979,57 years 07 months,684
78582,2020,9,2020-09,2014,93 years 04 months,1116
78583,2020,9,2020-09,1979,57 years 06 months,684
78584,2020,9,2020-09,1979,57 years 07 months,684
78585,2020,9,2020-09,1978,57 years,684
78586,2020,9,2020-09,1978,57 years,684
78587,2020,9,2020-09,1984,63 years 02 months,756
78588,2020,9,2020-09,1984,63 years 02 months,756
78589,2020,9,2020-09,1984,63 years 01 month,756
78590,2020,9,2020-09,1980,58 years 10 months,696
78591,2020,9,2020-09,1978,56 years 11 months,672
78592,2020,9,2020-09,2013,92 years 01 month,1104
78593,2020,9,2020-09,2012,90 years 10 months,1080
78594,2020,9,2020-09,2014,93 years 04 months,1116
78595,2020,9,2020-09,2014,93 years 04 months,1116
78596,2020,9,2020-09,1987,65 years 06 months,780
78597,2020,9,2020-09,2014,93 years 03 months,1116
78598,2020,9,2020-09,1984,63 years 02 months,756
78599,2020,9,2020-09,1981,59 years 07 months,708
78600,2020,9,2020-09,1981,59 years 06 months,708
78601,2020,9,2020-09,1969,47 years 04 months,564
78602,2020,9,2020-09,1975,54 years,648
78603,2020,9,2020-09,1980,59 years,708
78604,2020,9,2020-09,1978,56 years 04 months,672
78605,2020,9,2020-09,1967,45 years 05 months,540
78606,2020,9,2020-09,1969,47 years 05 months,564
78607,2020,9,2020-09,1970,48 years 05 months,576
78608,2020,9,2020-09,1969,47 years 04 months,564
78609,2020,9,2020-09,1971,49 years 04 months,588
78610,2020,9,2020-09,2016,95 years 02 months,1140
78611,2020,9,2020-09,1977,55 years 09 months,660
78612,2020,9,2020-09,1983,62 years 04 months,744
78613,2020,9,2020-09,1976,54 years 10 months,648
78614,2020,9,2020-09,1972,51 years,612
78615,2020,9,2020-09,1981,59 years 10 months,708
78616,2020,9,2020-09,1981,59 years 06 months,708
78617,2020,9,2020-09,1981,59 years 06 months,708
78618,2020,9,2020-09,1985,64 years 01 month,768
78619,2020,9,2020-09,1980,58 years 11 months,696
78620,2020,9,2020-09,1997,75 years 10 months,900
78621,2020,9,2020-09,1983,61 years 11 months,732
78622,2020,9,2020-09,2016,95 years 03 months,1140
78623,2020,9,2020-09,1996,74 years 10 months,888
78624,2020,9,2020-09,2016,95 years 03 months,1140
78625,2020,9,2020-09,2016,95 years 02 months,1140
78626,2020,9,2020-09,2016,95 years 02 months,1140
78627,2020,9,2020-09,2016,95 years 02 months,1140
78628,2020,9,2020-09,1984,63 years 02 months,756
78629,2020,9,2020-09,1977,55 years 09 months,660
78630,2020,9,2020-09,1983,62 years 03 months,744
78631,2020,9,2020-09,2011,90 years 04 months,1080
78632,2020,9,2020-09,2011,90 years 04 months,1080
78633,2020,9,2020-09,2011,90 years 04 months,1080
78634,2020,9,2020-09,2005,83 years 08 months,996
78635,2020,9,2020-09,2000,78 years 10 months,936
78636,2020,9,2020-09,1981,59 years 11 months,708
78637,2020,9,2020-09,1975,53 years 11 months,636
78638,2020,9,2020-09,1985,64 years 03 months,768
78639,2020,9,2020-09,1985,64 years 02 months,768
78640,2020,9,2020-09,1985,64 years,768
78641,2020,9,2020-09,1986,64 years 04 months,768
78642,2020,9,2020-09,1983,62 years 01 month,744
78643,2020,9,2020-09,1977,55 years 09 months,660
78644,2020,9,2020-09,2006,85 years 03 months,1020
78645,2020,9,2020-09,1984,63 years 01 month,756
78646,2020,9,2020-09,1983,62 years,744
78647,2020,9,2020-09,1976,54 years 11 months,648
78648,2020,9,2020-09,1976,54 years 10 months,648
78649,2020,9,2020-09,2005,83 years 05 months,996
78650,2020,9,2020-09,2000,78 years 10 months,936
78651,2020,9,2020-09,2000,78 years 09 months,936
78652,2020,9,2020-09,2000,78 years 09 months,936
78653,2020,9,2020-09,1977,55 years 05 months,660
78654,2020,9,2020-09,1977,55 years 05 months,660
78655,2020,9,2020-09,1987,65 years 08 months,780
78656,2020,9,2020-09,1986,64 years 07 months,768
78657,2020,9,2020-09,2012,90 years 09 months,1080
78658,2020,9,2020-09,2012,90 years 09 months,1080
78659,2020,9,2020-09,2015,93 years 05 months,1116
78660,2020,9,2020-09,1983,62 years 01 month,744
78661,2020,9,2020-09,2014,92 years 04 months,1104
78662,2020,9,2020-09,1983,61 years 07 months,732
78663,2020,9,2020-09,1981,60 years,720
78664,2020,9,2020-09,1982,60 years 08 months,720
78665,2020,9,2020-09,1983,61 years 05 months,732
78666,2020,9,2020-09,1978,56 years 09 months,672
78667,2020,9,2020-09,1984,62 years 10 months,744
78668,2020,9,2020-09,1984,62 years 09 months,744
78669,2020,9,2020-09,1989,67 years 11 months,804
78670,2020,9,2020-09,1983,62 years,744
78671,2020,9,2020-09,1983,62 years 01 month,744
78672,2020,9,2020-09,1985,63 years 11 months,756
78673,2020,9,2020-09,1987,65 years 05 months,780
78674,2020,9,2020-09,1986,65 years,780
78675,2020,9,2020-09,1988,66 years 08 months,792
78676,2020,9,2020-09,1986,64 years 09 months,768
78677,2020,9,2020-09,1984,63 years 04 months,756
78678,2020,9,2020-09,1985,63 years 08 months,756
78679,2020,9,2020-09,1987,65 years 05 months,780
78680,2020,9,2020-09,2014,93 years 03 months,1116
78681,2020,9,2020-09,2014,93 years 02 months,1116
78682,2020,9,2020-09,2015,93 years 09 months,1116
78683,2020,9,2020-09,2015,93 years 09 months,1116
78684,2020,9,2020-09,2014,93 years 02 months,1116
78685,2020,9,2020-09,2014,93 years 02 months,1116
78686,2020,9,2020-09,2003,81 years 11 months,972
78687,2020,9,2020-09,2003,81 years 09 months,972
78688,2020,9,2020-09,2015,93 years 06 months,1116
78689,2020,9,2020-09,2015,93 years 05 months,1116
78690,2020,9,2020-09,2015,93 years 05 months,1116
78691,2020,9,2020-09,1997,76 years 02 months,912
78692,2020,9,2020-09,1984,62 years 09 months,744
78693,2020,9,2020-09,1989,68 years,816
78694,2020,9,2020-09,1985,64 years 02 months,768
78695,2020,9,2020-09,1992,71 years 01 month,852
78696,2020,9,2020-09,1989,67 years 11 months,804
78697,2020,9,2020-09,1985,64 years,768
78698,2020,9,2020-09,1992,71 years,852
78699,2020,9,2020-09,1985,64 years 03 months,768
78700,2020,9,2020-09,1986,64 years 11 months,768
78701,2020,9,2020-09,1985,63 years 05 months,756
78702,2020,9,2020-09,1975,54 years 02 months,648
78703,2020,9,2020-09,1985,63 years 04 months,756
78704,2020,9,2020-09,1997,76 years 04 months,912
78705,2020,9,2020-09,1985,64 years,768
78706,2020,9,2020-09,1985,64 years 01 month,768
78707,2020,9,2020-09,1983,61 years 07 months,732
78708,2020,9,2020-09,1993,71 years 08 months,852
78709,2020,9,2020-09,1983,61 years 08 months,732
78710,2020,9,2020-09,1988,66 years 06 months,792
78711,2020,9,2020-09,1988,66 years 06 months,792
78712,2020,9,2020-09,1985,63 years 10 months,756
78713,2020,9,2020-09,1986,64 years 08 months,768
78714,2020,9,2020-09,1986,64 years 09 months,768
78715,2020,9,2020-09,1986,64 years 04 months,768
78716,2020,9,2020-09,1999,77 years 08 months,924
78717,2020,9,2020-09,1999,78 years 01 month,936
78718,2020,9,2020-09,1999,77 years 11 months,924
78719,2020,9,2020-09,1984,63 years 04 months,756
78720,2020,9,2020-09,1997,76 years 04 months,912
78721,2020,9,2020-09,1997,76 years 04 months,912
78722,2020,9,2020-09,2000,78 years 05 months,936
78723,2020,9,2020-09,2016,94 years 07 months,1128
78724,2020,9,2020-09,2016,94 years 07 months,1128
78725,2020,9,2020-09,2016,94 years 06 months,1128
78726,2020,9,2020-09,1989,68 years 01 month,816
78727,2020,9,2020-09,1989,68 years 01 month,816
78728,2020,9,2020-09,1992,71 years 02 months,852
78729,2020,9,2020-09,1990,68 years 05 months,816
78730,2020,9,2020-09,1997,75 years 08 months,900
78731,2020,9,2020-09,1992,70 years 11 months,840
78732,2020,9,2020-09,1992,70 years 11 months,840
78733,2020,9,2020-09,1998,77 years 02 months,924
78734,2020,9,2020-09,1987,66 years 03 months,792
78735,2020,9,2020-09,1998,77 years 02 months,924
78736,2020,9,2020-09,1997,76 years 03 months,912
78737,2020,9,2020-09,1984,63 years 03 months,756
78738,2020,9,2020-09,1984,62 years 06 months,744
78739,2020,9,2020-09,1984,63 years 02 months,756
78740,2020,9,2020-09,1984,63 years 03 months,756
78741,2020,9,2020-09,2014,93 years 03 months,1116
78742,2020,9,2020-09,2014,93 years 02 months,1116
78743,2020,9,2020-09,2015,93 years 08 months,1116
78744,2020,9,2020-09,2014,93 years 02 months,1116
78745,2020,9,2020-09,2016,94 years 07 months,1128
78746,2020,9,2020-09,2016,94 years 06 months,1128
78747,2020,9,2020-09,2016,94 years 07 months,1128
78748,2020,9,2020-09,2016,94 years 06 months,1128
78749,2020,9,2020-09,2016,94 years 06 months,1128
78750,2020,9,2020-09,2003,81 years 09 months,972
78751,2020,9,2020-09,2003,81 years 10 months,972
78752,2020,9,2020-09,2004,82 years 09 months,984
78753,2020,9,2020-09,2004,82 years 08 months,984
78754,2020,9,2020-09,1986,64 years 08 months,768
78755,2020,9,2020-09,1975,54 years 02 months,648
78756,2020,9,2020-09,1985,63 years 04 months,756
78757,2020,9,2020-09,1998,76 years 10 months,912
78758,2020,9,2020-09,1986,64 years 09 months,768
78759,2020,9,2020-09,1983,62 years 01 month,744
78760,2020,9,2020-09,1987,65 years 10 months,780
78761,2020,9,2020-09,1986,64 years 11 months,768
78762,2020,9,2020-09,1987,66 years 04 months,792
78763,2020,9,2020-09,1989,68 years 01 month,816
78764,2020,9,2020-09,1999,78 years 02 months,936
78765,2020,9,2020-09,1999,78 years 01 month,936
78766,2020,9,2020-09,1997,75 years 08 months,900
78767,2020,9,2020-09,1997,76 years 03 months,912
78768,2020,9,2020-09,1984,63 years 04 months,756
78769,2020,9,2020-09,1984,63 years 03 months,756
78770,2020,9,2020-09,1997,75 years 09 months,900
78771,2020,9,2020-09,1997,76 years 03 months,912
78772,2020,9,2020-09,1997,76 years 03 months,912
78773,2020,9,2020-09,1985,63 years 08 months,756
78774,2020,9,2020-09,2014,93 years 03 months,1116
78775,2020,9,2020-09,2014,93 years 03 months,1116
78776,2020,9,2020-09,2015,93 years 08 months,1116
78777,2020,9,2020-09,2015,93 years 08 months,1116
78778,2020,9,2020-09,2014,93 years 02 months,1116
78779,2020,9,2020-09,2014,93 years 02 months,1116
78780,2020,9,2020-09,2014,93 years 02 months,1116
78781,2020,9,2020-09,2015,93 years 08 months,1116
78782,2020,9,2020-09,2015,93 years 08 months,1116
78783,2020,9,2020-09,1992,70 years 11 months,840
78784,2020,9,2020-09,2016,94 years 07 months,1128
78785,2020,9,2020-09,2016,94 years 07 months,1128
78786,2020,9,2020-09,2016,94 years 06 months,1128
78787,2020,9,2020-09,2016,94 years 06 months,1128
78788,2020,9,2020-09,2016,94 years 06 months,1128
78789,2020,9,2020-09,2016,94 years 06 months,1128
78790,2020,9,2020-09,1992,70 years 11 months,840
78791,2020,9,2020-09,1986,64 years 10 months,768
78792,2020,9,2020-09,1987,65 years 05 months,780
78793,2020,9,2020-09,1997,75 years 05 months,900
78794,2020,9,2020-09,1992,70 years 11 months,840
78795,2020,9,2020-09,1999,77 years 06 months,924
78796,2020,9,2020-09,1992,70 years 11 months,840
78797,2020,9,2020-09,1999,78 years 03 months,936
78798,2020,9,2020-09,1984,63 years,756
78799,2020,9,2020-09,1984,62 years 10 months,744
78800,2020,9,2020-09,2014,92 years 06 months,1104
78801,2020,9,2020-09,2014,92 years 06 months,1104
78802,2020,9,2020-09,1983,61 years 06 months,732
78803,2020,9,2020-09,1982,60 years 06 months,720
78804,2020,9,2020-09,1981,59 years 09 months,708
78805,2020,9,2020-09,1983,61 years 09 months,732
78806,2020,9,2020-09,1983,61 years 05 months,732
78807,2020,9,2020-09,1983,61 years 07 months,732
78808,2020,9,2020-09,1983,61 years 04 months,732
78809,2020,9,2020-09,1983,61 years 09 months,732
78810,2020,9,2020-09,1983,62 years 03 months,744
78811,2020,9,2020-09,1979,57 years 09 months,684
78812,2020,9,2020-09,1979,57 years 08 months,684
78813,2020,9,2020-09,1983,61 years 09 months,732
78814,2020,9,2020-09,1981,59 years 11 months,708
78815,2020,9,2020-09,1981,59 years 10 months,708
78816,2020,9,2020-09,2000,78 years 08 months,936
78817,2020,9,2020-09,2000,78 years 06 months,936
78818,2020,9,2020-09,1984,63 years 01 month,756
78819,2020,9,2020-09,1982,61 years 02 months,732
78820,2020,9,2020-09,1982,61 years 03 months,732
78821,2020,9,2020-09,1982,60 years 11 months,720
78822,2020,9,2020-09,1984,63 years 02 months,756
78823,2020,9,2020-09,1984,63 years 01 month,756
78824,2020,9,2020-09,1993,71 years 11 months,852
78825,2020,9,2020-09,2013,92 years 01 month,1104
78826,2020,9,2020-09,2013,92 years,1104
78827,2020,9,2020-09,1998,77 years 01 month,924
78828,2020,9,2020-09,1998,77 years 01 month,924
78829,2020,9,2020-09,1998,77 years 01 month,924
78830,2020,9,2020-09,1999,77 years 07 months,924
78831,2020,9,2020-09,1982,61 years 04 months,732
78832,2020,9,2020-09,1982,60 years 06 months,720
78833,2020,9,2020-09,1982,60 years 06 months,720
78834,2020,9,2020-09,1989,67 years 07 months,804
78835,2020,9,2020-09,1983,61 years 06 months,732
78836,2020,9,2020-09,1985,63 years 05 months,756
78837,2020,9,2020-09,1984,62 years 08 months,744
78838,2020,9,2020-09,1979,58 years 01 month,696
78839,2020,9,2020-09,1979,57 years 07 months,684
78840,2020,9,2020-09,1979,57 years 07 months,684
78841,2020,9,2020-09,2003,81 years 09 months,972
78842,2020,9,2020-09,1998,77 years 04 months,924
78843,2020,9,2020-09,1999,77 years 05 months,924
78844,2020,9,2020-09,1984,62 years 11 months,744
78845,2020,9,2020-09,1985,63 years 11 months,756
78846,2020,9,2020-09,1998,77 years 01 month,924
78847,2020,9,2020-09,1985,63 years 09 months,756
78848,2020,9,2020-09,1986,64 years 11 months,768
78849,2020,9,2020-09,1998,77 years 03 months,924
78850,2020,9,2020-09,1978,56 years 11 months,672
78851,2020,9,2020-09,1975,54 years 01 month,648
78852,2020,9,2020-09,2015,93 years 08 months,1116
78853,2020,9,2020-09,2014,92 years 09 months,1104
78854,2020,9,2020-09,2015,93 years 08 months,1116
78855,2020,9,2020-09,1978,56 years 10 months,672
78856,2020,9,2020-09,2014,92 years 08 months,1104
78857,2020,9,2020-09,1976,54 years 10 months,648
78858,2020,9,2020-09,1976,54 years 08 months,648
78859,2020,9,2020-09,1976,55 years 02 months,660
78860,2020,9,2020-09,1976,54 years 08 months,648
78861,2020,9,2020-09,1972,50 years 04 months,600
78862,2020,9,2020-09,1972,50 years 04 months,600
78863,2020,9,2020-09,1984,62 years 09 months,744
78864,2020,9,2020-09,1985,64 years 01 month,768
78865,2020,9,2020-09,1982,61 years 04 months,732
78866,2020,9,2020-09,1984,62 years 10 months,744
78867,2020,9,2020-09,1989,67 years 05 months,804
78868,2020,9,2020-09,2012,90 years 06 months,1080
78869,2020,9,2020-09,2010,88 years 08 months,1056
78870,2020,9,2020-09,1974,52 years 09 months,624
78871,2020,9,2020-09,2014,93 years,1116
78872,2020,9,2020-09,2014,93 years,1116
78873,2020,9,2020-09,2014,93 years,1116
78874,2020,9,2020-09,2015,93 years 05 months,1116
78875,2020,9,2020-09,2015,93 years 04 months,1116
78876,2020,9,2020-09,2015,93 years 04 months,1116
78877,2020,9,2020-09,2014,92 years 09 months,1104
78878,2020,9,2020-09,2015,93 years 07 months,1116
78879,2020,9,2020-09,1984,63 years 02 months,756
78880,2020,9,2020-09,1984,63 years 03 months,756
78881,2020,9,2020-09,2000,78 years 10 months,936
78882,2020,9,2020-09,1984,63 years,756
78883,2020,9,2020-09,1984,63 years 01 month,756
78884,2020,9,2020-09,1985,63 years 10 months,756
78885,2020,9,2020-09,1985,63 years 06 months,756
78886,2020,9,2020-09,1985,63 years 07 months,756
78887,2020,9,2020-09,1985,63 years 05 months,756
78888,2020,9,2020-09,1984,62 years 09 months,744
78889,2020,9,2020-09,1985,63 years 10 months,756
78890,2020,9,2020-09,1984,62 years 11 months,744
78891,2020,9,2020-09,1984,63 years,756
78892,2020,9,2020-09,1983,61 years 10 months,732
78893,2020,9,2020-09,2002,81 years 02 months,972
78894,2020,9,2020-09,1998,76 years 11 months,912
78895,2020,9,2020-09,2000,78 years 11 months,936
78896,2020,9,2020-09,2001,79 years 11 months,948
78897,2020,9,2020-09,2002,80 years 07 months,960
78898,2020,9,2020-09,2002,81 years 01 month,972
78899,2020,9,2020-09,2000,78 years 10 months,936
78900,2020,9,2020-09,1991,69 years 06 months,828
78901,2020,9,2020-09,1991,69 years 05 months,828
78902,2020,9,2020-09,1991,69 years 05 months,828
78903,2020,9,2020-09,1990,68 years 09 months,816
78904,2020,9,2020-09,1990,69 years,828
78905,2020,9,2020-09,1990,68 years 08 months,816
78906,2020,9,2020-09,1996,74 years 06 months,888
78907,2020,9,2020-09,1990,68 years 07 months,816
78908,2020,9,2020-09,1993,71 years 09 months,852
78909,2020,9,2020-09,1989,67 years 08 months,804
78910,2020,9,2020-09,1989,67 years 06 months,804
78911,2020,9,2020-09,1989,67 years 05 months,804
78912,2020,9,2020-09,1988,67 years 01 month,804
78913,2020,9,2020-09,2008,87 years,1044
78914,2020,9,2020-09,2012,90 years 06 months,1080
78915,2020,9,2020-09,2010,88 years 07 months,1056
78916,2020,9,2020-09,2010,88 years 07 months,1056
